distance,elapsed_time,highest_elevation,lowest_elevation,moving_time,total_elevation_gain
15556.2,3524,126.3,105.1,2654,34.7
15488.5,4234,126.0,103.0,2732,0.0
41483.5,10325,509.0,208.5,7974,859.1
15628.7,3900,125.5,104.7,2657,33.5
15667.9,2517,125.5,102.9,2298,0.0
36280.0,6441,188.2,116.5,5800,114.5
37532.5,6933,188.2,116.2,5970,110.1
13518.9,4589,123.9,96.0,2963,118.2
34597.1,8286,130.0,105.0,5956,21.2
15550.1,2828,125.8,104.9,2231,34.9
15475.0,2473,125.2,103.1,2347,0.0
5605.6,2544,125.7,117.8,1364,0.0
54613.0,13896,462.9,104.7,11015,616.8
17203.8,3125,120.7,105.0,2740,31.4
15420.8,2960,125.4,103.0,2297,0.0
18109.7,7189,125.1,104.9,4617,34.2
15295.1,2704,125.1,104.9,2445,0.0
21463.7,8908,132.1,105.0,5067,36.6
41498.2,21823,1010.6,442.9,11231,1077.5
44400.3,21964,933.5,102.6,10906,1112.7
21144.0,5726,407.8,89.7,4438,406.8
87341.8,14720,595.9,89.7,13887,1569.9
18530.9,4807,396.6,89.7,3701,352.2
32793.9,7951,423.9,89.9,6703,681.6
76230.4,16602,692.5,89.7,13822,899.9
17136.4,5653,140.8,134.8,3451,0.0
16065.7,3907,344.4,89.4,3101,292.2
30433.7,9146,291.7,89.9,6298,299.5
13098.3,12661,876.9,326.3,6299,95.7
25592.1,8678,917.0,230.7,6534,1166.9
90879.3,18178,538.6,89.9,16332,1543.7
27492.4,8841,484.0,90.0,5870,588.4
78037.4,19463,692.5,89.5,15688,1786.9
30205.4,8210,498.5,96.0,6302,559.6
67613.2,18491,522.4,90.0,14865,1307.3
5576.2,1685,136.3,96.0,1224,37.3
5276.0,1858,136.7,96.0,1186,43.6
37956.3,17673,938.6,102.7,11841,1250.7
91187.9,20380,637.0,89.5,17010,1459.4
14265.6,8896,120.9,97.0,3442,64.5
103245.0,32248,537.9,89.6,26033,1946.9
28965.9,10775,484.0,89.5,8578,501.8
24874.7,7033,476.9,96.0,5275,476.5
96255.3,24468,692.2,101.0,22040,2775.6
79886.7,19378,702.9,89.6,15285,925.0
88966.4,22286,597.2,89.2,18038,1401.6
25612.9,7901,481.0,96.0,5870,500.4
8946.3,3776,137.0,104.0,2345,20.6
68625.2,14719,692.1,89.9,11688,803.7
36094.5,7953,303.4,89.9,6595,400.3
82935.0,17677,537.4,89.6,15508,1142.0
26229.7,5803,114.4,89.9,5360,29.6
37727.3,13997,493.9,89.7,9205,808.2
24024.9,6392,477.3,96.0,4955,469.2
91998.1,27114,581.3,89.2,21203,1868.3
30400.5,9824,494.8,96.0,6112,601.4
18408.3,8418,263.7,89.8,4917,293.9
71434.3,15243,570.3,90.7,12299,739.4
17686.6,6861,196.6,96.0,3441,204.7
41651.7,7049,133.7,89.3,6274,152.8
22843.6,8811,377.7,89.6,4971,477.7
10190.3,2289,373.2,89.0,1803,107.2
30921.9,9525,493.8,90.1,7126,730.4
113782.0,26776,694.7,90.3,20873,1818.3
36094.3,10244,505.6,89.9,8635,864.2
18079.2,4946,381.1,89.8,3653,327.1
100394.0,18678,312.7,99.0,16118,492.4
29654.6,11284,359.3,96.0,6578,535.0
95320.2,21383,595.2,89.7,17511,1394.8
20679.1,5358,470.3,90.2,4166,425.6
64476.6,13666,444.5,90.0,11686,859.9
19788.2,5535,484.0,89.6,4861,428.8
41961.4,7646,157.5,90.0,6492,173.6
91199.5,24099,547.1,89.8,20049,1598.9
77665.1,16220,637.9,89.6,13593,873.1
54231.2,13371,505.1,89.0,10099,660.5
35409.8,12011,484.0,89.3,9314,1060.2
19300.8,6884,428.3,89.5,5300,407.0
8531.4,2732,121.0,97.0,1572,46.1
19384.1,5276,469.3,90.0,4012,425.3
50458.2,13269,445.1,89.6,10598,727.7
79268.8,19453,692.9,89.3,15956,1182.7
18752.0,5200,484.0,89.9,3906,437.7
43255.7,11069,453.5,88.1,8968,553.3
70606.8,12455,692.4,89.9,11319,760.1
20982.6,5111,484.0,89.1,4364,437.9
55874.4,11305,388.1,88.5,9283,430.6
71172.9,13499,692.2,89.9,11385,770.1
45257.1,7974,157.6,90.0,7137,187.0
24154.6,4964,120.9,89.5,4163,98.8
29547.9,8459,481.9,96.0,6004,483.6
113504.0,18494,290.0,89.4,17003,582.0
88713.7,16871,452.1,89.8,14876,860.6
44995.5,8796,157.5,89.4,7056,191.7
16576.8,5255,221.1,89.1,4028,206.6
44925.7,8375,157.6,89.3,7930,202.0
14283.1,3536,110.9,96.0,2533,47.0
59767.8,10299,130.3,89.9,9203,132.3
28655.5,5410,127.3,90.1,4639,89.1
5686.1,1275,144.0,96.0,994,38.5
5512.6,1982,135.9,96.0,1419,45.2
64112.7,10892,131.4,89.4,9673,161.9
64454.3,12400,311.0,102.6,9845,416.2
24459.1,5941,477.2,96.0,4819,475.5
18295.7,4948,381.6,89.7,3621,330.6
11400.8,4244,135.5,96.0,2153,94.7
60026.3,11400,457.8,90.2,10096,491.9
44828.4,8517,157.8,89.8,7547,181.1
45304.4,8479,157.4,89.6,7490,208.0
19729.5,4974,468.7,89.8,4162,423.9
19767.9,5305,264.9,89.8,4303,353.7
26822.7,7482,484.0,89.7,6340,627.5
21533.3,5510,426.5,89.1,4554,388.1
21015.3,5796,468.7,89.5,4346,428.1
19442.7,5129,155.0,96.0,3809,107.4
49604.1,8944,207.1,89.6,8128,242.0
22954.7,4681,134.9,96.0,3818,98.6
24259.2,4630,110.9,96.0,3817,55.5
26412.8,5742,163.0,96.0,4774,154.6
26231.8,9422,407.8,89.7,6676,534.3
29879.3,8552,336.7,96.0,6216,364.6
95458.9,20595,692.2,89.4,17120,1448.5
24060.7,5996,477.5,96.0,4845,475.2
74944.9,16088,750.4,89.8,13513,886.6
25356.9,5707,479.0,96.0,4983,475.1
16645.0,3432,122.1,99.7,2959,26.7
20868.1,5501,122.6,98.0,3936,40.9
19704.9,5619,483.5,89.6,4650,427.5
72740.4,14358,581.3,89.6,12188,819.2
21233.3,5864,459.6,89.6,4613,448.2
26723.1,16435,502.7,412.7,7834,235.2
28134.8,11009,481.9,96.0,6578,502.8
105650.0,23004,601.8,89.6,17186,1641.5
15379.2,5523,186.4,96.0,2849,95.8
5186.5,1360,135.7,96.0,1032,57.3
117574.0,19791,538.1,89.5,17960,1211.2
68417.1,10666,680.2,90.2,10017,732.9
24147.2,5576,455.2,89.8,5163,477.2
20799.4,5231,470.9,89.6,4087,425.9
5278.7,2507,116.7,103.0,826,0.0
5330.3,1703,117.5,104.7,948,10.0
20770.2,4912,471.5,89.6,4027,430.8
65371.9,10102,291.4,88.4,9395,610.8
15278.7,7972,115.9,89.6,2629,42.4
20038.1,4502,471.8,89.3,3948,412.6
123849.0,26073,692.3,89.8,21259,1957.6
25348.4,7703,373.8,90.6,4776,420.9
15745.9,2932,144.7,117.0,2708,137.5
2360.9,1616,119.5,111.0,1273,8.1
2371.6,1556,119.5,111.1,1349,0.0
14576.7,3231,144.7,117.0,2691,126.6
11551.1,11620,1795.8,847.7,5279,951.1
8616.4,12447,1276.5,989.0,5568,411.5
2973.3,636,134.5,116.9,636,9.7
4598.5,4665,132.2,117.5,2227,23.0
3443.1,2370,119.5,112.0,1861,13.7
2227.8,1565,132.0,117.0,1401,17.3
4099.0,767,187.2,117.0,729,29.6
5259.7,1255,165.4,117.0,1210,83.5
2980.2,1784,119.5,112.0,1468,13.5
3389.9,729,134.5,116.9,641,14.6
2703.6,605,134.5,117.0,605,9.8
55798.9,11403,748.4,118.2,10591,829.6
18696.1,3562,216.6,118.2,3336,210.5
20645.2,3733,259.9,118.2,3568,224.8
45882.8,7828,483.4,118.2,7568,509.3
18445.3,3626,219.7,118.2,3432,177.5
35902.3,6050,338.9,118.2,5808,309.0
31909.9,4942,332.2,118.2,4941,324.7
47671.2,9477,663.7,118.2,8983,722.7
47125.4,11860,885.7,118.1,10304,965.6
26888.8,5754,372.0,116.9,5301,440.7
31478.2,5951,359.7,116.9,5095,411.0
2747.2,674,132.2,117.8,654,4.6
22023.7,4405,227.0,117.0,4102,152.2
60740.0,11620,92.6,77.3,9931,100.4
17269.4,2977,92.7,77.9,2918,45.9
18385.4,5216,92.8,77.7,4068,69.5
6810.2,1928,119.5,108.9,1449,21.5
58310.6,10461,371.0,110.4,9813,198.0
41579.2,7263,177.2,110.4,7248,169.0
41149.5,8279,522.8,116.9,7527,751.5
4387.4,774,140.6,117.0,736,13.8
4443.1,973,140.7,116.9,910,35.0
35766.9,6437,391.6,116.9,6076,597.8
18232.9,4065,202.5,117.0,3726,256.1
31191.8,5632,359.7,116.9,5500,396.4
28466.8,8319,281.4,116.9,7550,240.3
42851.3,8285,177.2,110.4,7513,182.4
31844.5,6061,359.7,116.9,5585,404.8
7534.8,2404,144.7,117.0,2327,63.4
8867.6,3098,149.1,116.9,2923,93.0
7997.1,4439,139.0,116.9,3079,57.3
5084.2,1823,153.0,117.0,1807,68.5
32032.5,5882,359.9,116.9,5698,414.6
35614.0,13330,91.9,84.0,8133,40.6
19710.6,8714,180.0,116.9,5242,148.7
31392.5,5538,359.6,116.9,5197,413.1
32563.5,5404,371.4,116.9,5347,448.9
31689.4,7062,359.9,116.9,6595,421.0
27261.0,4852,275.3,116.9,4700,237.8
7059.4,2640,160.6,117.0,2167,49.2
9437.0,3845,200.2,117.0,3317,180.3
2115.4,834,119.5,111.0,834,12.0
2236.9,1120,119.5,111.0,1084,0.0
4905.5,2055,159.9,120.0,1732,30.5
5295.4,2419,165.5,116.9,1906,81.2
5937.3,2038,149.1,117.0,1856,59.3
55473.8,10898,698.8,116.9,10142,794.9
38408.5,6381,390.7,116.9,6331,437.8
37923.4,6691,331.5,116.9,6388,351.3
31208.0,5989,360.0,116.9,5520,387.2
9673.8,3421,141.0,116.9,2945,48.2
17768.8,8517,147.0,117.0,5724,177.1
2747.7,692,134.5,116.9,637,22.4
5288.2,1431,149.1,117.6,1338,46.2
5359.6,1557,144.7,117.3,1187,45.0
2762.0,716,134.5,116.9,631,22.4
6564.6,1430,164.5,111.0,1264,84.8
5296.4,1183,149.1,117.0,1183,48.2
5271.7,1304,144.7,117.1,1032,50.1
5604.8,1528,187.1,116.9,1194,45.6
5422.6,1905,165.5,117.0,1820,81.3
8830.5,3829,644.6,538.7,3027,163.2
2229.0,1159,119.5,110.9,1094,8.4
13269.0,2501,251.0,145.4,2501,207.7
3806.4,872,187.1,117.5,837,22.4
5520.7,2534,165.4,116.9,2175,82.0
5650.6,1255,149.1,118.0,1239,45.4
5842.3,1522,149.0,117.0,1394,56.6
13006.9,1612,725.8,298.1,1612,119.7
2800.2,698,132.2,117.8,698,4.7
2925.6,921,134.5,116.9,785,22.6
3003.9,779,134.5,116.9,759,22.1
6749.1,4487,134.5,112.0,2483,37.1
2798.0,687,134.5,116.9,687,22.6
31285.1,5059,359.7,116.9,5038,392.0
25257.1,3992,390.8,116.9,3874,282.1
15706.4,3156,331.0,127.0,3080,275.6
8443.8,1519,139.9,116.9,1519,50.2
23079.9,4895,493.5,116.9,3078,160.5
22973.9,5877,479.4,116.9,4313,562.2
2826.7,946,134.5,116.9,711,23.2
44885.8,7307,493.5,116.9,7181,678.8
50320.5,9094,630.1,116.9,8459,1329.6
10808.6,3600,109.0,101.9,3600,9.5
10577.9,3600,136.0,100.0,3600,78.8
50088.1,7175,119.5,83.9,6923,142.8
3127.3,784,201.0,127.0,733,92.2
51393.0,8605,119.5,83.8,7851,124.2
30210.8,5340,359.9,116.9,5043,402.0
30931.7,5064,359.8,116.9,4805,389.9
30410.7,5248,359.5,116.9,4839,406.1
21301.0,3405,196.0,116.9,3272,150.7
4079.8,655,187.1,117.3,655,28.9
5195.5,1120,187.2,117.2,1051,82.6
31603.2,5493,359.9,116.9,5125,413.8
13820.7,4969,232.0,116.9,4039,49.9
30230.0,5672,359.4,122.5,5010,368.5
2266.3,992,119.4,110.9,974,8.2
2412.8,1196,119.5,111.0,1050,0.0
2228.1,955,132.0,117.6,801,5.0
6784.7,1174,181.0,127.7,1174,79.7
2270.2,639,134.5,117.0,618,9.5
23822.2,5553,531.6,210.7,4046,696.1
31237.1,5118,359.9,116.9,4976,402.5
2359.3,892,134.5,116.9,892,20.2
2159.2,769,132.0,116.9,683,17.5
5486.2,2284,165.2,117.0,1996,35.5
5611.2,2712,163.3,117.0,2357,78.8
34183.2,7292,359.6,116.9,6382,524.3
14232.5,3007,302.2,122.5,2912,237.1
10657.9,3593,696.2,298.0,3349,488.8
20166.0,3773,472.5,211.0,3546,428.3
31837.0,5386,359.6,116.9,4995,411.5
9111.7,1668,180.3,117.8,1591,31.6
9203.4,1546,180.0,116.9,1493,96.9
1892.8,817,135.2,117.0,787,20.1
30225.6,5346,275.3,116.9,4947,291.8
2307.4,736,132.0,117.6,624,4.9
31473.4,6034,665.9,173.9,6018,834.8
2284.8,796,134.5,116.9,635,9.7
31329.7,5366,359.6,116.9,4947,409.1
37378.6,6490,432.9,116.9,5998,665.9
4316.5,1629,144.7,117.0,1526,25.5
5669.0,3170,168.7,117.0,2338,83.0
31360.9,5094,359.6,116.9,4729,411.0
40328.4,6559,397.1,116.9,6334,497.4
31412.8,5396,359.7,116.9,4972,407.2
31168.9,6439,359.9,116.9,5916,412.7
31300.7,4950,359.3,116.9,4654,401.3
14184.1,6634,144.7,117.0,5486,124.2
35833.3,5870,362.0,116.9,5393,391.2
31269.2,5047,359.7,116.9,4755,402.1
20044.7,3155,379.9,116.9,2956,175.7
19582.1,5116,379.9,116.9,4604,356.1
31311.7,5025,359.8,116.9,4758,409.4
31509.3,5294,359.9,116.9,5072,430.0
4254.5,686,120.0,111.0,686,14.9
5394.7,2056,144.7,117.6,1789,42.8
7846.5,2949,149.1,117.0,2699,84.4
61725.7,15670,121.0,87.3,12796,214.7
14169.2,2465,108.0,92.9,2465,36.0
31489.1,6121,359.9,116.9,4987,417.6
7643.1,3221,149.1,116.9,2741,75.9
50413.7,9042,117.6,84.7,8568,138.9
50316.2,8701,117.6,84.8,8701,130.1
2645.8,1336,99.0,95.0,1287,6.4
3096.4,1308,100.0,95.0,1260,3.9
5267.1,1101,107.9,101.9,861,10.7
3106.6,1534,106.0,100.0,1459,5.9
22141.2,6054,161.0,102.5,4059,73.9
5098.0,1150,224.2,128.0,1113,99.8
2643.0,1067,132.0,117.0,643,10.2
22350.7,4866,193.8,116.9,4623,146.9
20898.1,3837,193.5,116.9,3418,150.8
1843.0,891,134.5,116.9,728,2.5
3257.8,3020,134.5,117.0,1316,12.0
19946.2,3746,224.1,117.0,3557,271.7
16021.4,3012,187.2,117.0,2870,167.1
18006.9,3710,187.2,117.0,3325,229.9
7977.7,1543,144.7,118.0,1358,93.5
5709.8,1232,144.7,118.0,1001,40.7
6005.2,970,106.8,87.6,970,45.0
6125.8,1049,106.7,89.1,1049,44.5
1679.1,1009,128.8,118.8,1009,9.3
12240.0,1936,120.0,107.0,1936,32.2
14723.5,2853,149.1,117.0,2570,130.4
24327.7,4508,119.5,104.4,4222,58.6
5693.8,2301,144.7,118.0,1920,43.6
5626.6,1181,144.7,118.0,1063,52.6
16118.9,3208,154.9,117.0,2878,165.8
32741.3,4693,372.0,122.0,4581,282.0
40049.5,23651,555.0,115.0,6377,488.0
70684.0,8668,117.9,83.7,8601,393.0
30683.3,4807,261.8,118.8,4563,640.2
43552.7,5387,409.0,121.0,5221,619.7
51018.4,7245,655.0,128.0,7020,1077.0
50635.5,7400,655.0,127.0,7078,1009.5
38914.3,6602,835.8,127.1,6256,1208.6
51339.6,7738,598.6,128.7,7352,897.9
48123.8,6787,611.0,128.7,6620,885.9
82212.2,11730,664.8,121.4,11398,1403.0
74778.5,9836,694.5,120.8,9682,1806.9
70142.0,9599,664.4,121.4,9465,1623.1
30061.3,4976,267.7,121.4,4898,529.5
22034.5,4468,269.1,125.0,4400,622.6
55065.8,7782,665.0,121.5,7718,1207.0
64047.5,10999,664.3,121.5,9895,1360.9
74077.0,11781,905.8,121.5,11146,1390.1
50711.0,7691,664.0,121.3,7467,1010.1
52307.3,8236,663.6,121.2,8051,1040.8
14836.4,5841,186.8,121.4,5611,137.8
42653.7,6408,663.6,128.1,6275,667.0
43510.6,6405,663.6,128.8,6332,645.9
33110.5,6242,663.2,128.9,4379,685.4
43758.6,7567,528.7,127.2,5744,623.1
61818.3,7331,141.5,101.2,7188,56.3
61764.6,7713,141.0,101.1,7632,63.1
85729.2,31777,375.0,109.2,22817,1022.7
20787.6,5079,180.0,119.0,4706,146.3
11436.3,2503,149.1,119.0,2419,114.0
56364.6,14631,740.9,119.0,12412,975.4
57115.3,14987,707.0,119.0,12825,783.3
10885.7,2631,149.1,119.0,2306,107.6
28686.3,3973,144.7,119.0,3620,103.7
5389.5,1262,149.1,119.0,1084,46.4
5535.8,1361,149.1,119.0,1203,48.5
11859.8,10161,149.1,119.0,3093,108.2
65180.0,22995,745.0,119.0,22772,1076.4
36934.1,10147,272.0,119.0,7551,301.8
13684.1,12806,39.1,-9.8,4571,164.8
29029.3,8685,184.0,118.9,7019,232.5
10001.3,3610,149.1,119.0,2291,101.1
9610.0,2892,144.7,119.0,2125,95.7
9062.9,2740,149.1,119.0,2058,92.8
10199.2,4441,149.1,119.0,2313,108.1
10830.4,5381,149.1,119.0,2642,105.9
10973.4,3699,149.1,119.0,2611,107.4
63195.5,19797,725.9,119.0,16136,951.7
9093.8,2344,145.0,118.5,2040,40.5
27260.0,24741,234.8,118.4,5237,202.1
65865.6,26301,720.7,118.5,16156,922.7
10944.0,5757,141.0,118.9,3152,49.3
28060.3,13479,184.0,119.0,6335,107.9
7263.2,4782,138.3,119.0,2408,24.4
24507.4,4747,128.4,111.0,4676,45.0
24465.4,4438,138.0,121.2,4321,41.0
24516.4,5008,175.6,159.2,5008,24.0
24427.5,4385,138.2,120.6,4241,44.0
24503.9,4733,124.6,100.2,4621,32.0
24644.6,5053,126.6,100.4,4919,71.0
24528.9,4842,97.0,80.2,4760,45.0
24408.4,4808,140.2,121.0,4512,49.0
23834.6,7855,142.4,119.4,5868,63.0
24501.9,4053,151.0,114.6,3990,43.0
24451.8,4347,137.6,115.8,4214,52.0
24532.9,4350,215.4,199.4,4219,40.0
24507.7,4078,138.6,121.2,3974,44.0
24557.3,4384,89.4,47.6,4310,46.0
24444.1,4223,139.0,121.4,4078,53.0
24452.3,4396,93.8,64.0,4158,40.0
24472.4,4066,137.6,119.2,4027,45.0
24505.7,4299,105.6,89.6,4152,41.0
24572.5,4303,136.6,118.8,4157,47.0
24805.6,8524,117.6,97.8,7002,64.0
24503.8,4536,125.6,108.0,4350,41.0
24498.2,4250,136.2,119.8,4161,45.0
11479.7,11140,244.0,107.2,1929,29.0
24451.6,4111,135.6,119.0,4013,48.0
24555.5,4473,89.0,58.8,4447,42.0
24476.9,4300,135.8,118.4,4150,47.0
24505.4,4424,100.4,81.4,4352,39.0
19069.0,3403,135.8,119.2,3327,28.0
25206.5,4324,154.2,119.8,4182,46.0
25275.6,4613,133.8,118.4,4314,46.0
25211.0,4390,111.8,96.6,4163,47.0
24602.1,4268,134.8,117.4,4065,48.0
25286.8,4291,136.2,119.8,4160,47.0
24455.9,4418,136.8,116.8,4181,47.0
25284.4,4216,117.0,101.4,4039,45.0
25069.9,4318,132.2,117.2,4295,49.0
24718.0,3905,199.4,129.8,3850,45.0
24637.3,4128,127.6,105.4,3997,45.0
24737.9,4770,109.6,91.6,4350,39.0
24591.7,4124,130.4,115.2,4000,44.0
24710.7,4385,147.6,113.6,4260,41.0
24578.3,4080,132.4,117.0,3944,42.0
24730.1,4252,122.4,104.4,4134,40.0
24649.8,4176,131.6,115.8,4006,44.0
23995.9,4322,113.2,95.6,3935,39.0
24621.2,4593,128.6,115.4,4303,44.0
25261.5,4284,151.8,111.0,4236,48.0
25056.6,4304,134.8,120.4,4168,51.0
25273.9,4462,118.0,103.2,4302,47.0
25051.5,4407,134.2,119.8,4279,47.0
22726.2,6573,115.0,106.2,3929,26.0
25092.0,4341,133.2,117.6,4213,52.0
25281.0,4200,154.4,121.2,4032,45.0
25091.1,4437,136.2,120.6,4335,48.0
26727.3,5040,123.6,109.0,4529,50.0
25041.4,4264,133.4,118.4,4114,49.0
25267.0,4350,126.8,110.4,4177,48.0
25099.2,4045,134.0,119.6,3910,50.0
25232.6,4272,146.8,132.4,4079,44.0
23136.8,4321,136.4,121.8,3797,51.0
25253.0,4334,217.8,143.8,4193,46.0
25010.1,4361,136.8,121.4,4129,50.0
25281.5,4324,139.4,113.8,4194,46.0
25090.9,4278,134.8,120.4,4145,48.0
25394.2,4660,137.8,120.6,4369,48.0
25340.8,4474,134.6,119.6,4362,50.0
24325.4,4605,88.4,75.8,4325,22.0
24525.7,4465,135.0,118.4,4005,48.0
22282.3,4053,114.8,99.2,3865,23.0
24444.5,4562,135.6,120.4,4205,41.0
24535.5,4469,107.2,90.8,4209,40.0
24392.7,4053,136.6,119.4,3991,46.0
24542.9,4074,147.0,119.0,3956,40.0
24409.5,4060,136.4,121.0,3818,48.0
24504.0,4377,128.4,109.8,4156,42.0
24405.8,4251,136.4,120.0,4030,42.0
24600.8,3985,130.6,109.4,3854,55.0
24309.2,3965,137.4,121.0,3878,49.0
24512.4,3960,130.2,111.6,3851,41.0
24297.6,4227,136.6,119.6,4049,46.0
24537.3,4309,120.4,99.8,4166,44.0
24271.9,4068,136.8,121.2,4011,43.0
24590.9,4189,205.2,188.4,4080,42.0
24378.0,4145,138.8,120.4,3954,47.0
24469.5,4139,139.8,110.4,3927,44.0
24321.5,4130,136.8,120.2,4022,53.0
24457.2,4116,42.6,-60.4,3970,35.0
24299.7,4076,137.2,121.0,3998,46.0
24470.2,4313,155.4,123.6,4219,36.0
24165.6,3873,138.0,122.0,3857,51.0
24664.1,4207,89.4,73.0,4048,39.0
24365.5,4183,137.0,121.2,4141,41.0
24550.1,4308,147.0,112.4,4170,46.0
24680.9,3676,137.2,121.0,3635,47.0
24568.1,4124,95.4,64.8,3991,41.0
24423.7,3712,122.4,105.8,3666,50.0
24680.2,4604,165.4,128.0,4440,38.0
24781.0,4021,117.2,101.6,3935,46.0
24611.8,4417,117.6,101.2,4130,41.0
24886.0,4160,136.4,118.6,4081,52.0
23284.9,4010,159.4,124.4,3753,45.0
24544.0,4204,137.2,120.6,4009,57.0
24274.4,4205,124.4,108.0,4014,43.0
24718.1,4690,134.8,119.2,4177,51.0
24533.0,3946,146.2,120.0,3752,45.0
24406.1,3908,124.6,108.8,3809,41.0
24320.1,3877,111.0,94.4,3711,44.0
24774.7,4571,137.6,122.2,4145,49.0
24526.6,5009,148.0,92.6,4437,46.0
24492.6,4103,137.4,122.0,3846,45.0
24683.0,3893,65.8,50.2,3570,51.0
24393.9,4219,124.2,107.0,4105,48.0
24592.7,3974,120.0,104.0,3771,44.0
24367.7,4012,121.4,106.0,3909,50.0
11535.4,1635,116.8,114.0,1635,5.0
11462.0,1582,125.8,122.4,1553,7.0
7207.5,991,124.0,120.6,946,2.0
40510.5,6416,523.7,126.9,6137,616.5
63141.8,10838,840.9,162.9,10430,1005.4
53496.1,8748,666.0,163.0,8325,1137.8
20063.2,5102,220.0,128.3,4668,189.9
9529.2,2357,213.1,129.1,2195,111.6
19308.8,3931,223.0,129.0,3723,176.4
9106.0,1920,212.7,129.0,1660,98.9
9179.0,1797,213.0,129.0,1771,103.3
74576.8,10751,280.5,110.8,10254,385.7
46013.4,7244,499.7,129.0,6995,690.8
109665.0,16627,839.6,129.0,16048,1726.1
53355.0,9346,493.5,127.9,8557,1024.9
42217.4,7079,666.0,127.9,6740,1009.6
69878.7,10354,840.9,163.0,10004,1292.7
21919.6,5093,248.3,163.0,4972,237.3
53046.8,9527,493.5,127.9,8891,1025.1
51743.1,8526,493.5,127.9,7796,1021.9
69157.5,11870,841.0,164.0,11081,1299.6
66081.2,10199,294.8,110.4,9501,462.8
42294.6,7641,666.0,127.9,7462,1015.1
24188.1,6711,206.0,115.9,6158,264.7
106454.0,16454,693.9,164.0,15463,1744.2
63811.7,10051,684.5,127.9,9741,1148.8
46672.6,7983,493.1,127.9,7842,869.0
100273.0,13605,294.9,101.0,12965,652.1
68459.9,11166,693.9,127.9,10903,1388.1
48908.9,8695,711.6,127.9,8478,808.9
73321.8,10453,838.1,163.0,10350,1460.6
42176.3,6973,666.0,127.9,6679,1003.5
45877.4,8591,493.0,127.9,7208,828.4
46558.8,7637,711.5,163.0,7192,725.6
56649.3,8544,666.0,127.9,8377,1248.2
51777.5,7992,493.5,127.9,7852,1002.9
99788.0,15886,799.2,129.0,15192,1723.1
54546.8,8185,666.0,163.0,8068,1306.2
51647.4,8172,493.5,127.9,7810,1012.0
74289.9,15283,666.0,157.0,11612,1836.1
76217.2,11247,838.1,163.0,11092,1656.1
70155.3,11742,934.4,163.0,11329,1365.2
67935.2,10147,683.8,163.0,9921,1270.9
79687.4,12428,840.9,164.0,11967,1519.2
65611.2,12035,493.5,127.9,10427,1063.5
59900.7,11103,666.0,127.9,10209,1339.5
80562.1,11459,841.0,163.0,11393,1512.7
51634.9,7341,294.8,129.0,7048,657.9
42222.2,6834,666.0,127.9,6700,1009.9
102867.0,15695,693.0,99.0,15024,1269.1
21795.3,6765,115.2,100.0,5948,87.3
87225.2,13100,692.9,100.0,11979,1005.8
57597.3,8274,115.2,99.4,7967,168.0
41692.5,15444,117.0,98.3,10952,108.6
59398.9,8542,491.0,140.9,8413,848.0
58350.9,8349,655.0,163.0,8227,1279.9
26151.7,9367,104.5,87.8,7912,95.1
68465.2,13789,511.0,87.3,11590,615.2
52746.7,7520,104.9,86.0,7416,249.5
53827.1,8901,745.3,157.0,8754,1140.6
76763.4,11643,711.4,163.0,11429,1682.6
56517.9,8912,666.0,127.9,8603,1225.9
49439.4,7147,606.0,163.0,6878,987.0
52727.2,8339,493.5,127.9,8131,1046.0
101279.0,13239,294.8,101.0,12957,628.3
42330.3,7465,666.0,127.9,7191,1015.1
51693.6,8721,493.5,127.9,8574,1004.4
21352.6,7704,206.0,154.3,5869,179.3
73122.1,11798,838.1,164.0,11408,1330.0
50248.0,7534,531.3,157.0,7371,1050.8
50405.2,7871,496.6,157.0,7731,978.8
80681.6,12853,231.0,94.6,11060,555.7
59499.7,11096,800.5,127.9,10918,1293.7
53635.9,10037,666.0,127.9,9702,1237.0
69910.9,12562,891.0,163.0,12436,1320.4
52745.0,8698,493.5,115.5,8543,1002.2
32474.8,10208,206.4,119.2,7722,311.1
76981.3,12882,934.7,163.0,12799,1601.5
56673.5,8577,205.6,90.0,7314,235.5
58351.0,8123,205.9,90.0,7415,125.0
45779.6,7769,493.0,127.9,7561,826.0
8749.5,1904,205.8,127.9,1510,106.8
38430.1,7286,666.0,127.9,7235,1066.2
20412.1,7341,209.1,153.3,6089,197.8
50010.9,7830,493.5,157.0,7697,973.3
39671.6,6884,666.0,163.0,6798,977.0
62208.6,10108,841.0,164.0,10065,1119.1
51327.8,7848,493.5,157.0,7810,970.6
56389.8,9569,666.0,127.9,9433,1237.3
46209.5,9008,493.0,127.9,8537,829.1
51623.4,8458,493.5,127.9,8270,1003.3
42051.4,7922,666.0,127.9,7478,1023.2
13063.7,3446,206.0,153.1,3204,134.2
67189.6,12641,933.8,157.0,11843,1444.1
94037.7,16285,693.9,163.0,13957,1659.7
50228.8,9163,608.0,164.0,8803,1075.4
49042.6,7873,294.9,127.9,7679,634.3
39630.4,6697,519.6,163.0,6346,774.3
51739.5,10463,294.9,157.0,9030,757.3
30276.9,5741,379.0,127.9,5594,555.1
41025.8,7406,493.5,130.0,7082,718.9
48134.8,8324,294.8,140.9,8026,608.2
34005.0,6342,380.0,130.0,6051,510.8
43150.6,8599,294.9,157.0,8090,621.2
31891.7,5868,378.7,130.0,5719,580.5
